"location","variable","Unit","Date","Value"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1971","15.8785259083679"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1972","16.7541252679189"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1973","18.4765710735866"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1974","17.6838169710774"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1975","17.9762074377631"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1976","19.1178528404996"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1977","20.1720673868476"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1978","20.9777725280543"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1979","22.6567692753158"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","22.5636399677135"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","22.6924614116616"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","22.4034976465348"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","22.1738141003592"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1984","23.1166590259905"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","24.2820357820086"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","24.563582697037"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","25.8522792747945"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","25.6882143372234"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","25.8079075319352"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","27.4946515236466"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","28.0533223114381"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","27.8910996393829"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","28.223707467207"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","29.6946801193232"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","28.2811856943914"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","29.6413582241"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","29.9360699518267"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","30.9788292832673"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","30.4147846581356"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","30.6270033530033"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","31.3111100274983"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","31.6239024632265"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","33.9184857351437"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","33.6051503391943"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","30.5431837681196"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","32.7041855863575"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","32.6199216411042"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2008","31.4673090804937"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2009","29.2015092777377"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2010","31.7573988641483"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2011","29.5617250477729"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2012","28.6184383607972"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2013","28.8015806442466"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2014","27.742519032405"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2015","27.5111479195281"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2016","28.1955546530159"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2017","27.2753956310942"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2018","27.3983404207012"
"Finland","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2019","26.2177700294216"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1965","111.88312935201"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1966","114.506919096185"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1967","121.983498113964"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1968","128.71482968539"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1969","141.887043866768"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1970","154.097156061727"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1971","160.352746005826"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1972","171.439371091153"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1973","186.231667085548"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1974","182.750700358969"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1975","172.035733847635"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1976","183.387793258796"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1977","185.399100871568"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1978","193.812021880206"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1979","199.547413841272"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1980","196.943436834948"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1981","194.755407784783"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1982","187.509923009846"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1983","192.051793039036"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1984","198.395889086743"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1985","204.889121805209"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1986","209.868938838074"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1987","213.618833139161"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1988","216.360071467688"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1989","219.364431240439"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1990","226.022747735039"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1991","240.25581644411"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1992","242.079362999592"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1993","242.041413420012"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1994","238.836307483217"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1995","244.573104194908"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1996","253.778936159333"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1997","250.325122456075"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1998","256.196106649581"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","1999","260.577012088451"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2000","263.921463587362"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2001","267.048605836471"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2002","264.40819781021"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2003","267.169811213596"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2004","269.352210148668"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2005","267.867515930252"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2006","265.62888868902"
"France","Primary energy Consumption, Million tonnes oil equivalent","Million tonnes oil equivalent","2007","260.926955282785"
